title_length,view_count,like_count,comment_count,video_length,tag_count,category_id,channel_subscriber_count
40,11137589,59639,875,941,19,26,77300000
61,765028,5487,143,967,23,26,77300000
58,5212472,156179,249,60,27,26,77300000
30,177580,1689,,1011,21,26,77300000
46,542983,4890,185,1000,19,26,77300000
59,10776557,39444,,4263,19,26,77300000
58,548789,6101,237,533,19,26,77300000
62,255413,2701,127,1082,19,26,77300000
40,638862,18984,150,18,26,26,77300000
46,2658763,8191,223,3672,19,26,77300000
72,607613,5251,144,969,19,26,77300000
49,871233,6489,235,929,24,26,77300000
41,4186898,27302,341,581,19,26,77300000
47,35369404,941156,514,34,29,26,77300000
34,392207,3421,163,1005,19,26,77300000
70,27186394,136429,2005,932,25,26,77300000
51,3893799,22492,,967,19,26,77300000
51,770099,30492,72,53,28,26,77300000
58,798769,8824,184,668,19,26,77300000
72,6732491,17475,,3639,19,26,77300000
48,455675,5005,211,572,19,26,77300000
35,123475394,1778992,603,25,27,26,77300000
47,411365,3044,,974,19,26,77300000
49,705333,5644,173,910,19,26,77300000
42,10372933,290381,149,24,28,26,77300000
56,5306905,39495,625,2061,19,26,77300000
41,198975,2148,118,932,21,26,77300000
42,856940,6916,272,982,24,26,77300000
40,4915296,251818,196,32,27,26,77300000
45,386316,4345,157,589,19,26,77300000
48,1405910,7665,,982,19,26,77300000
51,1277171,10696,302,982,21,26,77300000
44,1006989,10696,315,905,19,26,77300000
56,9869637,41478,,3633,19,26,77300000
37,1428965,40614,138,11,28,26,77300000
70,165820,1830,,933,19,26,77300000
53,17733357,48472,680,1147,20,26,77300000
37,5470824,169674,91,18,25,26,77300000
56,616522,6137,282,602,20,26,77300000
56,491597,3846,,916,19,26,77300000
42,2820144,17681,883,4014,19,26,77300000
34,212268748,7292621,4243,31,30,26,77300000
33,26501152,153531,2483,937,21,26,77300000
37,9260834,270277,443,18,28,26,77300000
55,6005609,17104,,3744,19,26,77300000
50,673520,6773,245,616,19,26,77300000
43,2535783,75409,162,29,25,26,77300000
38,1011511,6161,281,969,19,26,77300000
64,284212,3017,,954,21,26,77300000
74,743816,7280,214,626,19,26,77300000
45,4694366,19820,389,1985,22,26,77300000
63,255974,2491,144,932,23,26,77300000
59,9755053,53982,,3748,21,26,77300000
47,561946,6797,233,1132,19,26,77300000
45,2282266,110804,157,55,26,26,77300000
57,792610,7194,,552,19,26,77300000
40,272101,3747,230,924,22,26,77300000
71,3264032,27321,630,1047,19,26,77300000
32,4533457,205886,209,31,30,26,77300000
60,8322371,58589,820,2278,19,26,77300000
64,483769,5572,273,611,19,26,77300000
38,476040,4609,277,992,19,26,77300000
72,1764271,8582,314,558,19,26,77300000
63,377490,4891,287,1056,22,26,77300000
34,1854304,16313,414,629,19,26,77300000
51,37882806,835972,,41,26,26,77300000
43,591502,3443,179,784,23,26,77300000
65,265412,3657,216,1124,22,26,77300000
66,255259,2915,,948,19,26,77300000
53,746464,7137,308,994,22,26,77300000
59,6125632,38059,687,696,19,26,77300000
56,5774601,23223,510,930,19,26,77300000
51,7651027,26109,,3628,19,26,77300000
46,1207465,9857,448,1047,19,26,77300000
33,336201,3563,241,908,19,26,77300000
44,9548076,35414,,3838,21,26,77300000
64,2595086,17631,,576,19,26,77300000
64,225404,2383,126,954,23,26,77300000
48,827861,5175,,954,19,26,77300000
43,1062087,8501,319,960,19,26,77300000
50,1882581,12585,289,1024,19,26,77300000
57,559888,8383,546,603,22,26,77300000
37,852028,8767,213,936,22,26,77300000
71,7047612,28308,,3719,22,26,77300000
71,279674,2230,113,918,23,26,77300000
63,753025,5095,296,919,19,26,77300000
29,401063,4436,230,931,21,26,77300000
56,6267598,34947,,979,26,26,77300000
50,1285750,9793,306,611,21,26,77300000
54,15664780,105301,1316,980,19,26,77300000
54,1369701,7459,205,3708,19,26,77300000
53,48548905,1340654,,59,23,26,77300000
31,419100,4607,256,940,19,26,77300000
47,2021991,14664,376,972,21,26,77300000
36,4244093,31782,,545,19,26,77300000
64,311733,3115,240,920,23,26,77300000
57,432772,3771,188,984,19,26,77300000
58,22068178,73299,,3765,19,26,77300000
63,1049420,7281,295,963,19,26,77300000
74,496724,4794,176,1045,19,26,77300000
42,255261,3473,130,936,19,26,77300000
65,5965237,34954,684,3668,19,26,77300000
39,4802969,34488,623,563,23,26,77300000
53,741908,7577,224,919,22,26,77300000
52,404852,4066,151,652,22,26,77300000
45,951839,8130,189,610,23,26,77300000
75,7146802,31173,598,3789,19,26,77300000
33,1027297,17035,,909,19,26,77300000
60,6777331,39382,,625,25,26,77300000
30,629344,6336,218,616,21,26,77300000
32,9126926,36061,540,3822,23,26,77300000
43,150503,1801,,783,21,26,77300000
61,251037,2643,145,1285,24,26,77300000
55,564631,5612,249,656,23,26,77300000
48,38124593,366790,6990,528,26,26,77300000
74,378828,3451,204,671,19,26,77300000
30,2026933,15475,,3624,19,26,77300000
60,339192,3338,176,713,19,26,77300000
74,253018,3085,181,771,26,26,77300000
77,6173770,34078,,3833,19,26,77300000
70,444274,4225,270,632,22,26,77300000
50,4396257,44428,,682,24,26,77300000
48,1033466,10608,266,633,19,26,77300000
71,2972988,23355,,737,19,26,77300000
35,42723196,178198,,3766,19,26,77300000
41,163429,2107,122,655,19,26,77300000
50,271326,2957,169,821,19,26,77300000
41,198952,2381,148,688,27,26,77300000
58,812008,7748,246,581,19,26,77300000
50,120433803,3404510,3225,60,19,26,77300000
58,6264419,15932,,3626,22,26,77300000
54,860584,7174,231,792,25,26,77300000
40,437572,5464,249,908,33,26,77300000
62,318184,3245,179,898,35,26,77300000
88,996907,7589,221,899,36,26,77300000
41,2115239,13324,,942,37,26,77300000
70,345485,2871,205,975,36,26,77300000
44,6105559,38967,833,676,19,26,77300000
38,1744554,16740,1169,926,38,26,77300000
82,989097,4587,,3686,36,26,77300000
36,137210586,5164041,5515,57,38,26,77300000
54,323952,3719,214,802,37,26,77300000
67,3303488,26598,,567,25,26,77300000
63,9956499,38956,737,827,40,26,77300000
48,480878,5238,216,1078,19,26,77300000
23,545906,4989,242,945,25,26,77300000
58,508596,4863,242,908,24,26,77300000
53,612760,5104,384,1016,19,26,77300000
56,6854694,32266,564,3633,19,26,77300000
46,5013498,42735,,677,19,26,77300000
75,165818,1704,,797,19,26,77300000
68,1045887,4711,237,614,19,26,77300000
58,16092245,63648,,3875,19,26,77300000
73,23649614,196814,3121,496,22,26,77300000
58,842271,6044,252,624,24,26,77300000
43,392445282,11756796,,59,21,26,77300000
59,4399127,28348,522,1913,19,26,77300000
66,678249,6775,220,692,23,26,77300000
54,387635,4181,244,675,19,26,77300000
79,12887280,68438,,620,19,26,77300000
67,13013810,45478,,3642,19,26,77300000
50,1958605,17898,681,781,19,26,77300000
61,1221715,10075,386,611,19,26,77300000
41,726670,6722,314,732,19,26,77300000
43,662226,5629,352,657,21,26,77300000
39,1924326,18197,521,778,23,26,77300000
44,2037805,20811,572,677,24,26,77300000
37,4371001,201265,403,59,19,26,77300000
38,24698526,138071,3396,3640,19,26,77300000
47,402062,3603,,804,22,26,77300000
87,3758595,162218,394,37,21,26,77300000
23,312212,3162,169,654,19,26,77300000
31,1689586,17525,666,744,19,26,77300000
60,506752,4838,324,726,19,26,77300000
56,1889770,14315,516,735,19,26,77300000
46,4937948,36274,,611,19,26,77300000
52,31649458,101179,,4096,24,26,77300000
46,738690,7194,,763,23,26,77300000
61,2346294,20222,599,602,19,26,77300000
59,1344787,10013,,767,24,26,77300000
52,5782982,37426,,719,24,26,77300000
79,658680,5205,262,729,24,26,77300000
36,1522781,12933,,853,26,26,77300000
81,449336,4069,248,689,23,26,77300000
42,3529604,24703,522,3982,22,26,77300000
62,1444055,10314,349,712,24,26,77300000
53,981792,8404,370,745,23,26,77300000
60,558121,5044,245,950,23,26,77300000
55,2565033,19630,770,672,23,26,77300000
22,1316104,10182,379,3716,26,26,77300000
33,2130912,19168,597,571,22,26,77300000
64,655806,5204,,767,27,26,77300000
58,17199565,135676,2707,600,19,26,77300000
60,1149454,45331,142,46,23,26,77300000
71,2441926,17461,0,690,23,26,77300000
56,617986,5130,293,818,22,26,77300000
62,788043,7773,341,682,19,26,77300000
41,910458,8666,376,613,24,26,77300000
61,899467,6473,336,593,23,26,77300000
64,1009065,8415,425,616,25,26,77300000
68,772088,7122,381,855,23,26,77300000
68,3148578,23785,567,772,24,26,77300000
61,2697545,20070,,794,24,26,77300000
65,2024891,16438,1187,697,19,26,77300000
42,3089644,13222,,3828,27,26,77300000
54,768562,7190,384,775,25,26,77300000
46,4725672,30667,768,718,22,26,77300000
48,636000,5868,374,768,19,26,77300000
84,399716,4199,325,796,19,26,77300000
77,4958593,31156,1419,606,24,26,77300000
43,7283498,39027,,662,23,26,77300000
78,6123298,26591,,3727,19,26,77300000
33,2619013,14668,785,2020,22,26,77300000
65,1063844,10273,704,746,23,26,77300000
54,1554891,13783,606,656,19,26,77300000
57,2471998,24783,623,637,26,26,77300000
34,516364,5590,323,709,19,26,77300000
68,566972,4539,,640,19,26,77300000
55,1579878,14900,620,677,19,26,77300000
39,13691066,48838,1297,3775,24,26,77300000
92,798403,8891,254,588,23,26,77300000
53,1166329,9726,428,894,21,26,77300000
61,2017376,17208,514,763,19,26,77300000
55,1951773,22266,625,881,19,26,77300000
84,1645073,13776,459,616,19,26,77300000
46,2468893,6818,,3673,23,26,77300000
63,556497,6670,335,768,24,26,77300000
61,1201092,9105,379,619,27,26,77300000
63,18873432,77713,1131,740,21,26,77300000
63,447631,5000,335,692,25,26,77300000
68,781994,6482,349,1031,26,26,77300000
78,2045128,14044,641,669,19,26,77300000
51,19326862,77868,,3605,26,26,77300000
54,641812,7110,351,678,19,26,77300000
37,8116190,224180,406,35,25,26,77300000
63,375867,3814,237,1041,26,26,77300000
52,565406,5823,266,655,19,26,77300000
60,4565759,27984,,706,23,26,77300000
81,575423,5167,354,1346,23,26,77300000
38,304909,4674,323,632,23,26,77300000
47,8384037,37590,,3648,28,26,77300000
43,1659195,13269,521,705,28,26,77300000
61,421982,5242,329,712,25,26,77300000
38,5857810,163087,486,55,26,26,77300000
49,1287764,12822,746,635,19,26,77300000
96,597815,5845,300,667,19,26,77300000
43,396887,4858,335,662,26,26,77300000
72,151288,2158,0,512,23,26,77300000
54,1334204,13517,802,693,24,26,77300000
62,800116,5871,340,3626,19,26,77300000
46,1997770,8227,499,976,24,26,77300000
83,359448,4868,338,714,25,26,77300000
58,16856214,106473,3175,640,19,26,77300000
46,6810255,23950,,690,19,26,77300000
64,685565,7331,573,759,25,26,77300000
73,480137,6138,331,771,25,26,77300000
52,369120,5917,321,547,24,26,77300000
92,1486433,11921,521,645,23,26,77300000
37,1918518,16696,1143,640,19,26,77300000
53,28170786,118073,,3775,19,26,77300000
51,3067250,23089,1300,604,19,26,77300000
83,710910,8263,492,756,19,26,77300000
71,640601,7574,392,663,19,26,77300000
62,1519566,13394,751,554,19,26,77300000
84,669113,5782,572,775,19,26,77300000
86,2534887,23717,927,609,27,26,77300000
77,412026,4353,0,466,19,26,77300000
69,439684,19327,,14885,19,26,77300000
73,182676,4997,0,521,19,26,77300000
62,725896,10062,607,689,25,26,77300000
86,9145384,61420,1626,639,25,26,77300000
30,450133,5143,408,153,19,26,77300000
58,9909740,365078,414,55,19,26,77300000
68,1203987,16006,807,616,24,26,77300000
36,33163344,1170431,1227,55,19,26,77300000
66,284800,11965,0,554,19,26,77300000
27,8669368,249700,725,56,19,26,77300000
55,3483310,46316,1309,603,19,26,77300000
46,11687711,386739,941,48,19,26,77300000
86,3451823,44208,1065,629,26,26,77300000
27,2668697,72920,316,51,19,26,77300000
31,2724026,82284,427,60,19,26,77300000
35,19141928,497884,975,56,19,26,77300000
43,1630075,21868,1157,585,26,26,77300000
53,284738,17300,233,61,19,26,77300000
38,8453334,230695,564,51,19,26,77300000
69,2721995,26130,1273,603,19,26,77300000
64,25501079,852295,,60,19,26,77300000
76,2331330,25463,1254,611,28,26,77300000
73,1442452,13915,,497,26,26,77300000
77,1693650,18380,1094,491,28,26,77300000
33,22732650,968688,1290,48,19,26,77300000
82,2565088,21709,1224,516,19,26,77300000
55,2551752,24993,1355,488,24,26,77300000
42,2795800,75575,836,59,19,26,77300000
72,1525645,14321,1003,530,24,26,77300000
53,93946885,4343395,4655,60,19,26,77300000
77,6149312,54417,1482,499,19,26,77300000
73,2696500,25418,1474,501,25,26,77300000
45,107839614,1794535,2956,51,19,26,77300000
63,28842989,156575,2913,617,29,26,77300000
49,14505537,152884,688,60,19,26,77300000
65,3230973,17791,922,510,19,26,77300000
84,71580691,2066544,3583,53,19,26,77300000
79,5279686,61439,1298,491,27,26,77300000
36,19278036,299768,1295,52,26,26,77300000
71,1792938,19892,1067,491,28,26,77300000
86,3563192,25027,1120,511,19,26,77300000
71,2505671,26117,1175,491,25,26,77300000
100,4050902,15706,,7106,19,26,77300000
75,25178920,443372,1775,48,19,26,77300000
58,26272240,336889,1277,57,22,26,77300000
77,16832423,103972,,605,19,26,77300000
48,89622714,2415305,2813,60,19,26,77300000
57,38562903,680289,2010,56,19,26,77300000
81,2243306,16555,661,599,19,26,77300000
37,16933651,301103,863,54,19,26,77300000
52,5570646,36839,1056,654,19,26,77300000
52,23205097,164143,6227,608,26,26,77300000
57,4498137,31703,1619,637,26,26,77300000
86,35481090,212098,,637,,26,77300000
67,3697881,49387,1627,613,19,26,77300000
38,15203891,108673,5734,616,19,26,77300000
60,4428190,40746,1486,715,,26,77300000
72,7187786,45799,2558,685,19,26,77300000
40,108116254,2518675,11314,52,23,26,77300000
59,3619607,39972,1071,709,19,26,77300000
71,18117050,110922,2440,671,34,26,77300000
87,18911581,140298,4206,674,29,26,77300000
82,5761463,85700,2744,727,33,26,77300000
40,878396,8742,0,495,31,26,77300000
72,2723405,22023,1853,640,25,26,77300000
63,909309,9644,0,604,30,26,77300000
94,11081442,91652,3767,599,32,26,77300000
83,2915076,29804,1855,673,32,26,77300000
96,1093430,11483,0,601,26,26,77300000
79,750766,10697,0,619,25,26,77300000
50,19313334,132791,7344,603,14,26,77300000
49,534168,6523,0,569,32,26,77300000
62,991280,12150,1045,627,34,26,77300000
93,2074062,24183,1838,602,32,26,77300000
75,4634343,35517,1972,697,35,26,77300000
63,9615914,84812,3490,701,35,26,77300000
68,16412730,167644,3444,608,33,26,77300000
99,19993687,103371,2478,625,34,26,77300000
64,1988911,21242,1863,672,35,26,77300000
92,1927904,19485,1206,607,31,26,77300000
65,6057335,48144,2953,648,35,26,77300000
90,6455807,62071,1806,631,31,26,77300000
85,3110588,30435,1714,693,36,26,77300000
74,3886345,36122,1919,617,37,26,77300000
71,7062872,59977,2054,650,31,26,77300000
66,1848517,20279,1405,811,36,26,77300000
89,2282262,27720,1635,853,32,26,77300000
56,8161545,60159,1823,628,35,26,77300000
89,2319735,24866,1762,902,35,26,77300000
81,1220518,15301,1585,881,34,26,77300000
93,1966728,20968,1676,847,34,26,77300000
93,698521,17867,2051,779,36,26,77300000
89,2622074,35667,2848,932,36,26,77300000
89,980332,12976,1440,925,39,26,77300000
72,1185464,14565,1852,868,34,26,77300000
78,3573480,37153,1769,896,36,26,77300000
65,1723782,17859,1726,955,37,26,77300000
99,22129323,96743,,1019,37,26,77300000
94,2916727,22596,1968,909,35,26,77300000
92,3628418,27868,1848,905,38,26,77300000
92,2099685,19789,2016,1044,38,26,77300000
88,1856520,20685,2053,957,35,26,77300000
76,1345628,20912,1480,1142,38,26,77300000
91,2167258,26834,1303,768,42,26,77300000
92,2589908,23814,1896,1075,38,26,77300000
85,1703316,21086,1544,1003,38,26,77300000
96,12736279,131401,7880,1086,32,26,77300000
83,2182439,24909,1553,913,40,26,77300000
97,2491497,28624,1635,877,36,26,77300000
76,7588503,82996,3063,963,33,26,77300000
72,3130346,33062,1999,836,33,26,77300000
65,7269685,76132,4299,1000,35,26,77300000
65,18191167,106986,5026,1206,39,26,77300000
93,2183572,22993,2046,839,34,26,77300000
87,2881270,33235,2467,981,40,26,77300000
59,2219760,22794,1845,916,19,26,77300000
97,1852706,19503,1634,1234,39,26,77300000
67,1227636,15179,1713,866,32,26,77300000
95,14690271,170793,9039,787,32,26,77300000
53,1537619,17761,1955,948,32,26,77300000
44,871794,10783,924,952,34,26,77300000
33,983444,12666,705,1118,33,26,77300000
35,409795,4605,539,858,19,26,77300000
39,1915299,17539,1078,1228,31,26,77300000
83,735720,8059,737,1254,30,26,77300000
41,2731920,25404,1562,914,32,26,77300000
49,305867,3506,553,1008,33,26,77300000
57,553034,8914,848,745,19,26,77300000
57,2599037,26849,1241,996,32,26,77300000
60,7576225,69161,3095,999,30,26,77300000
64,491539,4413,614,840,31,26,77300000
62,10688354,146494,3757,871,33,26,77300000
42,264478,3630,342,834,19,26,77300000
65,823124,9500,549,890,28,26,77300000
51,4008452,40535,1534,840,31,26,77300000
40,2294023,18092,1187,1009,19,26,77300000
41,383968,4715,421,777,32,26,77300000
71,2118794,24463,981,851,31,26,77300000
31,464726,5944,802,798,33,26,77300000
62,271361,2907,315,932,37,26,77300000
25,253532,4713,536,977,27,26,77300000
69,357084,6332,986,837,34,26,77300000
62,4693503,40141,1991,833,19,26,77300000
32,336566,3943,454,1190,34,26,77300000
45,247926,4887,524,952,31,26,77300000
43,658475,8962,1201,895,32,26,77300000
40,535840,8304,1102,937,19,26,77300000
68,294597,3799,445,883,33,26,77300000
53,1153976,11669,833,1001,29,26,77300000
43,790949,10275,1081,977,34,26,77300000
59,730865,8625,1035,816,19,26,77300000
39,509032,5426,434,1131,19,26,77300000
44,1565780,12673,1191,1037,19,26,77300000
59,372582,7267,784,1017,35,26,77300000
77,409701,5948,847,765,35,26,77300000
53,264562,2958,352,1122,19,26,77300000
40,2341596,31926,1261,837,31,26,77300000
39,360710,5826,673,1022,30,26,77300000
29,515443,6972,969,946,32,26,77300000
47,353040,5226,394,840,19,26,77300000
28,531647,7221,944,1069,32,26,77300000
69,353572,5178,779,1152,33,26,77300000
29,216598,4159,889,880,19,26,77300000
53,23587677,184317,5459,902,31,26,77300000
36,468769,7076,978,1083,31,26,77300000
71,1391864,17284,1553,860,35,26,77300000
50,1870140,24073,974,1031,33,26,77300000
65,132098,1872,256,941,31,26,77300000
61,453285,8639,598,849,31,26,77300000
81,241312,4394,588,859,32,26,77300000
41,3514447,43022,1097,797,29,26,77300000
34,277194,3123,284,1034,30,26,77300000
88,657523,8231,783,1171,32,26,77300000
39,1491312,15625,617,784,19,26,77300000
63,4939286,59461,1207,1045,19,26,77300000
45,1059518,9498,308,975,32,26,77300000
54,636334,9339,736,784,32,26,77300000
38,1588131,25010,1586,848,19,26,77300000
46,1654257,17371,1027,920,30,26,77300000
56,296687,4313,279,775,34,26,77300000
49,3887324,39230,1677,1156,19,26,77300000
72,174165,3623,524,971,28,26,77300000
40,10889085,106225,3108,767,32,26,77300000
80,207198,3131,201,857,19,26,77300000
59,351316,6381,676,931,28,26,77300000
69,269901,6443,578,804,19,26,77300000
70,236928,5047,480,821,19,26,77300000
34,205005,4588,229,909,19,26,77300000
34,755636,10798,629,860,19,26,77300000
36,1598517,25684,2375,901,30,26,77300000
55,6202664,59837,1680,831,31,26,77300000
67,386575,4368,301,1112,30,26,77300000
79,644373,6516,332,828,34,26,77300000
53,1017489,11327,900,1029,19,26,77300000
48,8990621,66115,1605,959,32,26,77300000
47,1963400,12583,588,956,31,26,77300000
38,265828,3376,288,757,31,26,77300000
31,369181,6059,774,699,19,26,77300000
29,332763,6260,474,942,19,26,77300000
60,8224657,76313,1662,899,34,26,77300000
40,1858592,19237,1004,928,32,26,77300000
53,299216,5612,453,806,31,26,77300000
32,2137143,31965,1237,802,31,26,77300000
41,3020385,42865,1140,830,30,26,77300000
40,970053,13835,1059,934,30,26,77300000
47,718750,9053,870,777,19,26,77300000
34,3079578,37148,1185,862,33,26,77300000
56,302413,5319,412,1158,33,26,77300000
70,631949,6541,662,1053,35,26,77300000
49,366767,7108,662,900,31,26,77300000
62,620042,7917,772,914,33,26,77300000
26,2152184,27808,1796,1057,31,26,77300000
42,548548,7415,544,953,30,26,77300000
33,2232610,22082,979,1060,34,26,77300000
42,543784,8689,631,926,33,26,77300000
44,802660,9121,654,915,19,26,77300000
92,438950,4187,0,465,38,26,77300000
57,459643,7249,910,814,31,26,77300000
31,464910,6395,639,894,32,26,77300000
46,449814,6398,493,1071,35,26,77300000
52,145004,1879,311,840,33,26,77300000
